# 출처 K카(kcar.com) 직영 매물 목록 API. 수집 2026-09-08 17:21 KST. 수집 968대 중 조건 통과 319대. 개인 검토용 비공식 분석, 상업적 이용 금지. total_cost/insurance_history/owner_changes/listed_date/warranty 는 상세 페이지가 robots.txt Disallow 라 미수집(null).
id,url,maker,model,model_group,full_name,trim,trim_series,year_month,year,model_year,km,price,total_cost,total_cost_est,fuel,fuel_raw,transmission,cc,body_type,category_raw,accident,insurance_history,owner_changes,options,location,listed_date,warranty,photo,use_tag,rent_reg,reg_type,group_key,group_n,group_median_price,group_median_km,price_gap,km_gap,group_note,score
EC61403066,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61403066,기아,올 뉴 카니발,카니발,기아 올 뉴 카니발 가솔린 7인승 리무진 프레지던트,가솔린 7인승 리무진 프레지던트,가솔린,2017-11,2017,2018,103013,1280,,1373,가솔린,가솔린,오토,3342,미니밴,RV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,김포직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/087/61403066_1/main/main780.jpg,,N,SELL,올 뉴 카니발 2017±1,12,1180.0,88417,-0.0847,-0.1651,,20.0
EC61404353,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61404353,기아,더 뉴 카렌스,카렌스,기아 더 뉴 카렌스 2.0 LPI 프레스티지 ,2.0 LPI 프레스티지,2.0,2018-04,2018,2018,67319,1180,,1266,LPG,LPG,오토,1999,미니밴,RV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,구미직영점 경북,,,https://img.kcar.com/3dcarpicture/2026/08/075/61404353_2/main/main780.jpg,영업용,N,SELL,더 뉴 카렌스 2018±1,2,,,,,비교불가(그룹 2대<3),20.0
EC61409200,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61409200,기아,올 뉴 K3,K3,기아 올 뉴 K3 프레스티지 ,프레스티지,프레스티지,2018-09,2018,2019,107219,1190,,1276,가솔린,가솔린,오토,1598,세단,준중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,해운대직영점 경남,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61409200_045.jpg,,N,SELL,올 뉴 K3 2018±1,8,1115.0,87560,-0.0673,-0.2245,,20.0
EC61409042,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61409042,기아,스토닉,스토닉,기아 스토닉 1.4 가솔린 트렌디,1.4 가솔린 트렌디,1.4,2019-03,2019,2019,105091,1120,,1201,가솔린,가솔린,오토,1368,SUV,SUV,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,경기서부직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/09/143/61409042_1/main/main780.jpg,,N,SELL,스토닉 2019±1,37,1120,77185,0.0,-0.3615,,20.0
EC61399659,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61399659,기아,스토닉,스토닉,기아 스토닉 1.4 가솔린 프레스티지,1.4 가솔린 프레스티지,1.4,2019-04,2019,2019,94890,1170,,1255,가솔린,가솔린,오토,1368,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,광명직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/104/61399659_1/main/main780.jpg,,N,SELL,스토닉 2019±1,37,1120,77185,-0.0446,-0.2294,,20.0
EC61400998,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61400998,기아,K3 GT,K3,기아 K3 GT 1.6 터보 5도어 플러스,1.6 터보 5도어 플러스,1.6,2019-09,2019,2020,95280,1270,,1362,가솔린,가솔린,오토,1591,해치백,준중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,안성직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/167/61400998_2/main/main780.jpg,,N,SELL,K3 GT 2019±1,2,,,,,비교불가(그룹 2대<3),20.0
EC61373012,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61373012,제네시스,G80,G80,제네시스 G80 3.3 GDI 럭셔리,3.3 GDI 럭셔리,3.3,2017-05,2017,2017,96408,1240,,1330,가솔린,가솔린,오토,3342,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,경기서부직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/06/143/61373012_1/main/main780.jpg,,N,SELL,G80 2017±1,2,,,,,비교불가(그룹 2대<3),20.0
EC61408543,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61408543,제네시스,G80,G80,제네시스 G80 3.3 GDI AWD 럭셔리,3.3 GDI AWD 럭셔리,3.3,2017-01,2017,2017,112200,1180,,1266,가솔린,가솔린,오토,3342,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,장한평직영점 서울,,,https://img.kcar.com/3dcarpicture/2026/09/095/61408543_1/main/main780.jpg,,N,SELL,G80 2017±1,2,,,,,비교불가(그룹 2대<3),20.0
EC61410267,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61410267,현대,쏘나타 DN8,쏘나타,현대 쏘나타 DN8 2.0 가솔린 프리미엄 패밀리,2.0 가솔린 프리미엄 패밀리,2.0,2019-12,2019,2020,77535,1270,,1362,가솔린,가솔린,오토,1999,세단,중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,영등포직영점 서울,,,https://img.kcar.com/3dcarpicture/2026/09/010/61410267_1/main/main780.jpg,,N,SELL,쏘나타 DN8 2019±1,2,,,,,비교불가(그룹 2대<3),20.0
EC61378979,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61378979,기아,K5 2세대,K5,기아 K5 2세대 2.0 SX 노블레스,2.0 SX 노블레스,2.0,2017-07,2017,2018,103326,1010,,1084,가솔린,가솔린,오토,1999,세단,중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,분당용인직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture07/pic6137/kcarM_61378979_045.jpg,,N,SELL,K5 2세대 2017±1,8,980.0,103084,-0.0306,-0.0023,,20.0
EC61401606,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61401606,기아,더 뉴 K5 2세대,K5,기아 더 뉴 K5 2세대 1.6 터보 노블레스 스페셜,1.6 터보 노블레스 스페셜,1.6,2018-05,2018,2019,90654,1300,,1394,가솔린,가솔린,오토,1591,세단,중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,전주직영점 전북,,,https://img.kcar.com/3dcarpicture/2026/08/129/61401606_1/main/main780.jpg,,N,SELL,더 뉴 K5 2세대 2018±1,14,1175.0,79514,-0.1064,-0.1401,,20.0
EC61396127,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61396127,기아,더 뉴 K5 2세대,K5,기아 더 뉴 K5 2세대 2.0 노블레스,2.0 노블레스,2.0,2018-12,2018,2019,116944,1250,,1340,가솔린,가솔린,오토,1999,세단,중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,안산직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/164/61396127_1/main/main780.jpg,,N,SELL,더 뉴 K5 2세대 2018±1,14,1175.0,79514,-0.0638,-0.4707,,20.0
EC61401570,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61401570,기아,더 뉴 K5 2세대,K5,기아 더 뉴 K5 2세대 2.0 프레스티지,2.0 프레스티지,2.0,2019-01,2019,2019,79677,1230,,1319,가솔린,가솔린,오토,1999,세단,중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,광명직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/104/61401570_1/main/main780.jpg,,N,SELL,더 뉴 K5 2세대 2019±1,14,1175.0,79514,-0.0468,-0.002,,20.0
EC61342890,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61342890,현대,LF 쏘나타,쏘나타,현대 LF 쏘나타 2.0 스마트 세부등급 없음,2.0 스마트,2.0,2017-01,2017,2017,87868,890,,955,가솔린,가솔린,오토,1999,세단,중형차,단순수리,,,후방카메라|열선시트|스마트키|내비|선루프,천안직영점 충남,,,https://img.kcar.com/carpicture/carpicture04/pic6134/kcarM_61342890_045.jpg,,N,SELL,LF 쏘나타 2017±1,2,,,,,비교불가(그룹 2대<3),20.0
EC61393299,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61393299,현대,LF 쏘나타,쏘나타,현대 LF 쏘나타 2.0 스마트 세부등급 없음,2.0 스마트,2.0,2017-03,2017,2017,119778,760,,816,가솔린,가솔린,오토,1999,세단,중형차,단순수리,,,후방카메라|열선시트|스마트키|내비,전주직영점 전북,,,https://img.kcar.com/3dcarpicture/2026/07/129/61393299_1/main/main780.jpg,,N,SELL,LF 쏘나타 2017±1,2,,,,,비교불가(그룹 2대<3),20.0
EC61406259,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61406259,기아,올 뉴 K3,K3,기아 올 뉴 K3 스탠다드 ,스탠다드,스탠다드,2021-05,2021,2021,39583,1190,,1276,가솔린,가솔린,오토,1598,세단,준중형차,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,영등포직영점 서울,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61406259_045.jpg,,N,SELL,올 뉴 K3 2021±1,2,,,,,비교불가(그룹 2대<3),20.0
EC61411538,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61411538,현대,벨로스터 (JS),벨로스터,현대 벨로스터 (JS) 1.6 터보 스포츠 코어,1.6 터보 스포츠 코어,1.6,2018-03,2018,2018,101634,1020,,1094,가솔린,가솔린,오토,1591,해치백,준중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,대전유성직영점 충남,,,https://img.kcar.com/carpicture/carpicture01/pic6141/kcarM_61411538_045.jpg,,N,SELL,벨로스터 (JS) 2018±1,3,1020,101634,0.0,0.0,,20.0
EC61405137,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61405137,현대,더 뉴 아반떼 AD,아반떼,현대 더 뉴 아반떼 AD 1.6 스마트,1.6 스마트,1.6,2019-09,2019,2020,83419,1170,,1255,가솔린,가솔린,오토,1598,세단,준중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|크루즈,영등포직영점 서울,,,https://img.kcar.com/3dcarpicture/2026/08/010/61405137_1/main/main780.jpg,,N,SELL,더 뉴 아반떼 AD 2019±1,20,1180.0,84434,0.0085,0.012,,19.6
EC61365286,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61365286,기아,더 뉴 쏘울,쏘울,기아 더 뉴 쏘울 1.6 디젤 노블레스 스페셜 ,1.6 디젤 노블레스 스페셜,1.6,2017-02,2017,2017,69659,1030,,1105,디젤,디젤,오토,1582,세단,준중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,분당용인직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture06/pic6136/kcarM_61365286_045.jpg,출퇴근용|영업용,N,SELL,더 뉴 쏘울 2017±1,6,1060.0,65884,0.0283,-0.0573,,19.2
EC61395140,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61395140,현대,엑센트(신형),엑센트,현대 엑센트(신형) 1.4 VVT 모던 ,1.4 VVT 모던,1.4,2017-08,2017,2017,95325,680,,731,가솔린,가솔린,오토,1368,세단,소형차,단순수리,,,후방카메라|열선시트|내비,안성직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/167/61395140_1/main/main780.jpg,근거리생활용,N,SELL,엑센트(신형) 2017±1,1,,,,,비교불가(그룹 1대<3),17.5
EC61398677,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61398677,현대,쏘나타 뉴 라이즈,쏘나타,현대 쏘나타 뉴 라이즈 1.6 터보 스마트 ,1.6 터보 스마트,1.6,2017-04,2017,2018,98853,1220,,1308,가솔린,가솔린,오토,1591,세단,중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|크루즈,안산직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/164/61398677_1/main/main780.jpg,,N,SELL,쏘나타 뉴 라이즈 2017±1,25,1210,93525,-0.0083,-0.057,,17.5
EC61392973,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61392973,현대,아반떼 AD,아반떼,현대 아반떼 AD 1.6 e-VGT 프리미엄 ,1.6 e-VGT 프리미엄,1.6,2017-05,2017,2018,86030,1020,,1094,디젤,디젤,오토,1582,세단,준중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,안양직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61392973_045.jpg,출퇴근용|영업용,N,SELL,아반떼 AD 2017±1,13,1010,86906,-0.0099,0.0101,,15.7
EC61392842,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61392842,현대,올 뉴 투싼,투싼,현대 올 뉴 투싼 디젤 2.0 2WD 모던,디젤 2.0 2WD 모던,디젤,2018-03,2018,2018,83482,1250,,1340,디젤,디젤,오토,1995,SUV,SUV,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,분당용인직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61392842_045.jpg,출퇴근용|영업용,N,SELL,올 뉴 투싼 2018±1,8,1175.0,84077,-0.0638,0.0071,,15.5
EC61405640,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61405640,현대,올 뉴 투싼,투싼,현대 올 뉴 투싼 디젤 1.7 2WD 모던,디젤 1.7 2WD 모던,디젤,2018-07,2018,2018,91952,1190,,1276,디젤,디젤,오토,1685,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,안성직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/09/167/61405640_1/main/main780.jpg,출퇴근용|영업용,N,SELL,올 뉴 투싼 2018±1,8,1175.0,84077,-0.0128,-0.0937,,15.0
EC61382546,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61382546,현대,올 뉴 투싼 TL,투싼,현대 올 뉴 투싼 TL 디젤 1.6 2WD 모던,디젤 1.6 2WD 모던,디젤,2019-10,2019,2019,110260,1190,,1276,디젤,디젤,오토,1598,SUV,SUV,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,안양직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture08/pic6138/kcarM_61382546_045.jpg,출퇴근용|영업용,N,SELL,올 뉴 투싼 TL 2019±1,1,,,,,비교불가(그룹 1대<3),15.0
EC61384816,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61384816,현대,싼타페 더 프라임,싼타페,현대 싼타페 더 프라임 디젤 2.0 4WD 익스클루시브 스페셜,디젤 2.0 4WD 익스클루시브 스페셜,디젤,2017-01,2017,2017,111833,1250,,1340,디젤,디젤,오토,1995,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,시흥직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/07/150/61384816_2/main/main780.jpg,출퇴근용|영업용,N,SELL,싼타페 더 프라임 2017±1,9,1250,104400,0.0,-0.0712,,15.0
EC61410971,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61410971,현대,싼타페 더 프라임,싼타페,현대 싼타페 더 프라임 디젤 2.0 2WD 밸류 플러스,디젤 2.0 2WD 밸류 플러스,디젤,2018-01,2018,2018,107967,1250,,1340,디젤,디젤,오토,1995,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,포천직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/09/145/61410971_1/main/main780.jpg,출퇴근용|영업용,N,SELL,싼타페 더 프라임 2018±1,9,1250,104400,0.0,-0.0342,,15.0
EC61391407,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61391407,기아,올 뉴 카니발,카니발,기아 올 뉴 카니발 7인승 리무진 VIP,7인승 리무진 VIP,7인승,2017-07,2017,2018,90501,1210,,1298,디젤,디젤,오토,2199,미니밴,RV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,고양직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61391407_045.jpg,출퇴근용|영업용,N,SELL,올 뉴 카니발 2017±1,12,1180.0,88417,-0.0254,-0.0236,,15.0
EC61407644,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61407644,기아,스포티지 더 볼드,스포티지,기아 스포티지 더 볼드 디젤 1.6 2WD 노블레스,디젤 1.6 2WD 노블레스,디젤,2018-09,2018,2019,104364,1260,,1351,디젤,디젤,오토,1598,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,안양직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61407644_045.jpg,출퇴근용|영업용,N,SELL,스포티지 더 볼드 2018±1,5,1230,104364,-0.0244,0.0,,15.0
EC61379972,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61379972,기아,스토닉,스토닉,기아 스토닉 1.6 디젤 프레스티지,1.6 디젤 프레스티지,1.6,2018-03,2018,2018,86129,1040,,1116,디젤,디젤,오토,1582,SUV,SUV,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈|선루프,화성직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/09/175/61379972_2/main/main780.jpg,출퇴근용|영업용,N,SELL,스토닉 2018±1 / 1.6 계열,19,990,86076,-0.0505,-0.0006,트림계열 세분(가격 산포 큼),15.0
EC61378597,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61378597,기아,더 뉴 카니발,카니발,기아 더 뉴 카니발 9인승 프레스티지 ,9인승 프레스티지,9인승,2019-01,2019,2019,119679,1260,,1351,디젤,디젤,오토,2199,미니밴,RV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,김포직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/06/087/61378597_1/main/main780.jpg,출퇴근용|영업용,N,SELL,더 뉴 카니발 2019±1,3,1250,99443,-0.008,-0.2035,,15.0
EC61406277,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61406277,기아,스포티지 4세대,스포티지,기아 스포티지 4세대 디젤 2.0 2WD 프레스티지 ,디젤 2.0 2WD 프레스티지,디젤,2018-02,2018,2018,101888,1160,,1244,디젤,디젤,오토,1995,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,오산동탄직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/09/093/61406277_1/main/main780.jpg,출퇴근용|영업용,N,SELL,스포티지 4세대 2018±1,8,1125.0,97402,-0.0311,-0.0461,,15.0
EC61354894,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61354894,기아,올 뉴 쏘렌토,쏘렌토,기아 올 뉴 쏘렌토 디젤 2.0 2WD 노블레스 스페셜,디젤 2.0 2WD 노블레스 스페셜,디젤,2017-01,2017,2017,100688,1220,,1308,디젤,디젤,오토,1995,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,수원신갈직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture05/pic6135/kcarM_61354894_045.jpg,출퇴근용|영업용,N,SELL,올 뉴 쏘렌토 2017±1,3,1220,100688,0.0,0.0,,15.0
EC61403541,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61403541,기아,스포티지 더 볼드,스포티지,기아 스포티지 더 볼드 디젤 2.0 2WD 트렌디,디젤 2.0 2WD 트렌디,디젤,2020-05,2020,2020,116188,1250,,1340,디젤,디젤,오토,1995,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,영등포직영점 서울,,,https://img.kcar.com/3dcarpicture/2026/08/010/61403541_1/main/main780.jpg,출퇴근용|영업용,N,SELL,스포티지 더 볼드 2020±1,3,1250,112372,0.0,-0.034,,15.0
EC61398259,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61398259,기아,스포티지 더 볼드,스포티지,기아 스포티지 더 볼드 디젤 2.0 2WD 프레스티지,디젤 2.0 2WD 프레스티지,디젤,2019-04,2019,2019,112372,1290,,1383,디젤,디젤,오토,1995,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,안양직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61398259_045.jpg,출퇴근용|영업용,N,SELL,스포티지 더 볼드 2019±1,6,1240.0,105736,-0.0403,-0.0628,,15.0
EC61401066,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61401066,기아,더 뉴 K3 2세대,K3,기아 더 뉴 K3 2세대 트렌디 ,트렌디,트렌디,2022-07,2022,2022,68051,1290,,1383,가솔린,가솔린,오토,1598,세단,준중형차,단순수리,,,후방카메라|열선시트|크루즈,홈서비스 메가센터 홈서비스 메가센터,,,https://img.kcar.com/3dcarpicture/2026/08/173/61401066_1/main/main780.jpg,,N,SELL,더 뉴 K3 2세대 2022±1,1,,,,,비교불가(그룹 1대<3),15.0
EC61401642,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61401642,현대,쏘나타 DN8,쏘나타,현대 쏘나타 DN8 2.0 가솔린 스마트,2.0 가솔린 스마트,2.0,2019-04,2019,2020,68316,1170,,1255,가솔린,가솔린,오토,1999,세단,중형차,단순수리,,,후방카메라|열선시트|크루즈,안양직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61401642_045.jpg,,N,SELL,쏘나타 DN8 2019±1,2,,,,,비교불가(그룹 2대<3),15.0
